customer_id,revenue,orders,units_purchased,first_purchase,latest_purchase
17650,166.08,1,150,2011-11-18 14:52:00,2011-11-18 14:52:00
18088,166.03,1,107,2011-10-09 13:41:00,2011-10-09 13:41:00
18107,165.88,1,65,2010-09-23 13:03:00,2010-09-23 13:03:00
13903,165.45,1,103,2010-11-04 17:44:00,2010-11-04 17:44:00
13470,165.0,2,100,2011-08-16 17:06:00,2011-09-01 14:57:00
15316,165.0,1,100,2011-01-17 11:34:00,2011-01-17 11:34:00
16663,165.0,1,100,2009-12-10 13:12:00,2009-12-10 13:12:00
13191,164.69,1,115,2010-02-19 17:02:00,2010-02-19 17:02:00
15904,164.68,1,84,2011-12-01 14:50:00,2011-12-01 14:50:00
17535,164.4,1,136,2011-03-04 15:20:00,2011-03-04 15:20:00
13603,164.34,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00
17417,164.18,1,76,2010-06-09 10:00:00,2010-06-09 10:00:00
14955,163.77,1,74,2009-12-07 11:35:00,2009-12-07 11:35:00
14354,163.62,2,210,2011-11-09 15:36:00,2011-12-04 11:32:00
14485,162.8,1,70,2011-11-01 12:25:00,2011-11-01 12:25:00
16517,162.7,1,96,2011-03-07 13:50:00,2011-03-07 13:50:00
18174,162.5,2,80,2010-04-15 12:17:00,2011-12-02 16:56:00
12954,162.45,1,83,2010-03-11 10:16:00,2010-03-11 10:16:00
15733,162.3,1,62,2011-03-02 09:05:00,2011-03-02 09:05:00
15534,162.25,1,63,2009-12-14 12:48:00,2009-12-14 12:48:00
16443,162.24,1,96,2010-07-07 11:57:00,2010-07-07 11:57:00
18014,162.22,1,66,2011-11-11 15:28:00,2011-11-11 15:28:00
12661,162.0,1,216,2010-09-29 16:46:00,2010-09-29 16:46:00
17971,161.94,1,62,2010-06-09 14:04:00,2010-06-09 14:04:00
17600,161.67,1,144,2011-11-22 09:43:00,2011-11-22 09:43:00
16113,161.38,1,176,2011-06-09 16:16:00,2011-06-09 16:16:00
13714,161.35,1,50,2010-08-31 13:57:00,2010-08-31 13:57:00
13779,161.13,1,53,2010-07-12 11:24:00,2010-07-12 11:24:00
13701,161.0,1,80,2010-09-19 12:39:00,2010-09-19 12:39:00
13229,160.95,1,63,2011-04-28 12:07:00,2011-04-28 12:07:00
17605,160.75,1,71,2010-04-28 14:45:00,2010-04-28 14:45:00
17202,160.65,1,55,2010-10-15 11:25:00,2010-10-15 11:25:00
17487,160.55,1,37,2009-12-11 15:06:00,2009-12-11 15:06:00
15229,160.5,1,114,2010-05-02 13:50:00,2010-05-02 13:50:00
16645,160.39,1,117,2009-12-04 09:49:00,2009-12-04 09:49:00
18146,160.35,2,153,2011-05-03 16:35:00,2011-07-22 12:08:00
12966,160.18,1,75,2011-11-30 12:38:00,2011-11-30 12:38:00
14571,160.0,1,56,2010-10-10 15:06:00,2010-10-10 15:06:00
13420,159.85,2,101,2011-06-22 11:35:00,2011-07-13 08:48:00
13302,159.2,2,12,2010-07-01 12:32:00,2011-07-07 17:56:00
17953,159.17,1,98,2010-06-17 15:08:00,2010-06-17 15:08:00
16213,159.0,1,48,2011-09-22 10:03:00,2011-09-22 10:03:00
18224,158.95,1,69,2011-03-21 10:30:00,2011-03-21 10:30:00
14089,158.75,1,133,2011-10-14 10:38:00,2011-10-14 10:38:00
15499,158.65,1,59,2009-12-16 12:17:00,2009-12-16 12:17:00
15548,158.09,1,64,2010-04-23 12:20:00,2010-04-23 12:20:00
15348,158.04,1,84,2011-09-28 13:17:00,2011-09-28 13:17:00
14318,158.02,1,152,2010-09-05 15:32:00,2010-09-05 15:32:00
18004,157.92,1,75,2010-12-12 13:47:00,2010-12-12 13:47:00
17751,157.86,1,147,2010-10-14 13:57:00,2010-10-14 13:57:00
14207,157.8,1,36,2010-01-21 09:33:00,2010-01-21 09:33:00
14822,157.7,1,94,2010-08-11 12:52:00,2010-08-11 12:52:00
16687,157.63,1,141,2010-11-14 11:46:00,2010-11-14 11:46:00
12894,157.35,1,33,2010-05-13 14:47:00,2010-05-13 14:47:00
17318,157.33,1,59,2009-12-14 13:11:00,2009-12-14 13:11:00
16371,157.2,1,108,2010-09-17 12:09:00,2010-09-17 12:09:00
17128,157.09,1,76,2011-01-09 12:02:00,2011-01-09 12:02:00
17118,157.02,1,154,2011-01-26 12:19:00,2011-01-26 12:19:00
15007,156.91,1,69,2011-07-03 16:00:00,2011-07-03 16:00:00
15742,156.87,1,51,2010-03-30 15:25:00,2010-03-30 15:25:00
13830,156.85,1,47,2010-05-07 12:24:00,2010-05-07 12:24:00
14406,156.75,1,77,2011-08-12 16:54:00,2011-08-12 16:54:00
16578,156.6,1,108,2010-03-23 15:11:00,2010-03-23 15:11:00
15438,156.58,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00
15263,156.51,1,89,2011-08-25 10:26:00,2011-08-25 10:26:00
17885,156.34,1,110,2011-11-27 14:40:00,2011-11-27 14:40:00
13051,155.8,2,72,2010-03-30 11:11:00,2010-05-10 09:14:00
17832,155.37,1,208,2011-10-21 11:43:00,2011-10-21 11:43:00
14368,155.0,1,36,2011-01-24 09:52:00,2011-01-24 09:52:00
14046,154.99,1,460,2011-02-28 14:48:00,2011-02-28 14:48:00
17698,154.95,1,93,2011-03-24 11:34:00,2011-03-24 11:34:00
15740,154.88,1,152,2011-10-21 14:29:00,2011-10-21 14:29:00
17899,154.55,1,170,2011-07-03 14:58:00,2011-07-03 14:58:00
15226,154.41,1,71,2011-02-02 11:41:00,2011-02-02 11:41:00
13490,154.25,1,25,2010-02-23 14:48:00,2010-02-23 14:48:00
14814,154.21,1,93,2010-05-07 14:10:00,2010-05-07 14:10:00
17517,153.94,1,102,2011-02-04 11:48:00,2011-02-04 11:48:00
15560,153.52,2,72,2010-11-07 10:14:00,2010-11-07 10:15:00
15431,153.24,1,84,2010-07-25 12:44:00,2010-07-25 12:44:00
12602,153.12,1,162,2011-10-12 11:22:00,2011-10-12 11:22:00
16248,152.94,1,78,2011-10-09 11:32:00,2011-10-09 11:32:00
18138,152.65,1,38,2011-02-17 14:51:00,2011-02-17 14:51:00
18113,152.64,1,144,2010-12-06 12:31:00,2010-12-06 12:31:00
14066,152.55,1,45,2011-03-18 12:21:00,2011-03-18 12:21:00
15509,152.41,1,58,2010-11-24 14:48:00,2010-11-24 14:48:00
17327,152.35,2,59,2010-05-26 11:20:00,2010-10-26 09:54:00
13653,152.2,1,72,2010-08-09 08:19:00,2010-08-09 08:19:00
16617,151.85,1,91,2011-04-18 10:35:00,2011-04-18 10:35:00
14362,151.5,1,96,2011-11-17 15:08:00,2011-11-17 15:08:00
18076,151.49,1,164,2010-11-24 14:02:00,2010-11-24 14:02:00
13697,151.3,1,177,2011-11-01 09:14:00,2011-11-01 09:14:00
14516,151.17,1,63,2010-07-11 14:07:00,2010-07-11 14:07:00
16337,151.05,1,87,2011-11-03 10:03:00,2011-11-03 10:03:00
16662,151.05,1,35,2010-11-10 16:56:00,2010-11-10 16:56:00
14073,151.04,1,130,2011-11-07 15:49:00,2011-11-07 15:49:00
12959,150.95,1,109,2010-08-12 17:20:00,2010-08-12 17:20:00
14980,150.68,1,79,2009-12-02 14:09:00,2009-12-02 14:09:00
15991,150.55,1,41,2010-06-23 15:50:00,2010-06-23 15:50:00
14084,150.5,1,306,2010-07-15 14:36:00,2010-07-15 14:36:00
15775,150.5,2,260,2010-03-18 07:32:00,2011-04-08 12:56:00
15474,150.35,1,55,2010-04-23 11:14:00,2010-04-23 11:14:00
18200,150.35,1,104,2011-08-25 18:45:00,2011-08-25 18:45:00
14845,150.0,1,600,2010-04-19 10:19:00,2010-04-19 10:19:00
17234,149.89,1,55,2011-06-10 11:20:00,2011-06-10 11:20:00
13257,149.75,1,33,2010-09-29 14:58:00,2010-09-29 14:58:00
17946,149.58,2,75,2011-03-25 14:34:00,2011-04-20 17:00:00
17390,149.3,1,49,2010-10-15 11:29:00,2010-10-15 11:29:00
15435,149.29,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00
13003,149.05,3,103,2011-05-09 08:23:00,2011-08-26 10:50:00
17549,148.86,2,210,2011-10-19 10:05:00,2011-11-16 09:59:00
13125,148.62,1,53,2010-07-04 11:58:00,2010-07-04 11:58:00
15526,148.44,2,24,2011-11-06 15:01:00,2011-11-06 15:04:00
15283,148.33,3,27,2010-07-09 15:46:00,2010-11-14 14:54:00
17592,148.3,1,38,2009-12-01 10:49:00,2009-12-01 10:49:00
13457,148.22,2,96,2009-12-02 12:46:00,2010-01-20 08:48:00
13578,147.66,1,127,2010-10-26 13:44:00,2010-10-26 13:44:00
15479,147.4,1,38,2009-12-06 15:08:00,2009-12-06 15:08:00
14098,147.35,1,104,2011-11-03 10:13:00,2011-11-03 10:13:00
16724,147.35,1,69,2010-10-31 11:40:00,2010-10-31 11:40:00
17794,147.3,2,46,2010-01-20 12:17:00,2010-01-22 10:18:00
12858,147.27,1,51,2010-11-21 12:55:00,2010-11-21 12:55:00
17030,146.87,1,146,2011-10-07 08:49:00,2011-10-07 08:49:00
14683,146.56,1,386,2010-04-30 17:18:00,2010-04-30 17:18:00
15496,146.14,1,98,2010-03-18 13:16:00,2010-03-18 13:16:00
18137,145.99,2,59,2010-06-06 13:45:00,2010-06-06 14:18:00
12565,145.92,1,80,2011-02-24 10:34:00,2011-02-24 10:34:00
13866,145.67,1,57,2011-09-26 14:54:00,2011-09-26 14:54:00
15937,145.35,1,73,2011-10-06 15:48:00,2011-10-06 15:48:00
14972,145.07,2,40,2010-11-23 16:17:00,2011-08-03 14:54:00
16598,145.05,1,73,2011-02-27 11:42:00,2011-02-27 11:42:00
15902,145.01,1,124,2010-11-24 16:57:00,2010-11-24 16:57:00
16852,144.91,2,56,2011-06-16 15:49:00,2011-11-29 13:22:00
17938,144.29,1,53,2010-10-15 14:27:00,2010-10-15 14:27:00
14109,144.2,1,88,2011-09-28 10:18:00,2011-09-28 10:18:00
15816,144.15,2,54,2010-06-15 12:54:00,2010-06-15 13:36:00
12587,144.0,1,51,2011-12-02 12:47:00,2011-12-02 12:47:00
17186,144.0,2,200,2011-10-10 12:52:00,2011-10-24 10:20:00
12387,143.94,1,134,2010-10-20 16:27:00,2010-10-20 16:27:00
14604,143.86,1,88,2010-03-16 13:00:00,2010-03-16 13:00:00
14574,143.7,1,63,2009-12-07 12:42:00,2009-12-07 12:42:00
15705,143.1,1,62,2011-05-22 15:37:00,2011-05-22 15:37:00
17149,143.1,1,18,2010-09-14 14:56:00,2010-09-14 14:56:00
15761,143.05,1,31,2010-09-23 09:33:00,2010-09-23 09:33:00
16507,142.71,1,111,2010-05-16 12:56:00,2010-05-16 12:56:00
14386,142.4,1,54,2011-02-16 09:45:00,2011-02-16 09:45:00
17859,141.92,1,102,2011-02-08 10:32:00,2011-02-08 10:32:00
18038,141.48,1,80,2010-06-01 15:59:00,2010-06-01 15:59:00
14041,141.41,1,94,2011-03-18 13:25:00,2011-03-18 13:25:00
17273,141.12,1,133,2010-10-11 15:57:00,2010-10-11 15:57:00
12636,141.0,1,1,2009-12-01 09:55:00,2009-12-01 09:55:00
17959,140.75,1,49,2010-04-26 14:12:00,2010-04-26 14:12:00
14773,140.55,1,53,2010-04-26 10:29:00,2010-04-26 10:29:00
15388,140.54,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00
15702,140.39,2,103,2010-01-26 17:23:00,2010-08-20 14:50:00
13483,140.34,1,160,2011-10-05 11:53:00,2011-10-05 11:53:00
15324,140.22,1,74,2010-01-07 14:37:00,2010-01-07 14:37:00
13839,139.95,1,25,2010-08-10 13:52:00,2010-08-10 13:52:00
16840,139.85,2,117,2010-02-03 12:42:00,2010-04-15 15:48:00
16483,139.35,1,44,2011-05-31 13:08:00,2011-05-31 13:08:00
14772,139.26,1,82,2011-08-19 15:04:00,2011-08-19 15:04:00
14707,139.2,2,96,2010-05-12 11:07:00,2010-09-30 11:37:00
18209,139.1,1,58,2011-11-11 12:07:00,2011-11-11 12:07:00
13273,138.98,1,153,2011-08-18 14:02:00,2011-08-18 14:02:00
12902,138.68,1,66,2011-03-20 12:06:00,2011-03-20 12:06:00
13716,138.28,1,138,2011-03-15 13:49:00,2011-03-15 13:49:00
17982,138.18,1,117,2010-01-28 09:38:00,2010-01-28 09:38:00
15663,138.14,1,106,2011-08-25 15:50:00,2011-08-25 15:50:00
15848,137.99,1,45,2010-03-28 10:54:00,2010-03-28 10:54:00
16396,137.8,1,80,2010-08-20 14:17:00,2010-08-20 14:17:00
13279,137.75,1,73,2011-09-22 17:24:00,2011-09-22 17:24:00
15836,137.37,1,26,2011-10-20 17:13:00,2011-10-20 17:13:00
13907,136.8,1,68,2010-01-17 12:22:00,2010-01-17 12:22:00
13195,136.73,1,70,2010-10-21 13:07:00,2010-10-21 13:07:00
16237,136.65,1,57,2010-09-28 17:02:00,2010-09-28 17:02:00
16289,136.31,1,97,2010-09-03 14:02:00,2010-09-03 14:02:00
16651,136.2,1,60,2010-05-02 11:46:00,2010-05-02 11:46:00
16876,136.01,1,181,2010-11-01 11:59:00,2010-11-01 11:59:00
14366,136.0,1,16,2010-07-02 17:23:00,2010-07-02 17:23:00
16462,136.0,3,16,2011-03-01 08:58:00,2011-09-27 10:24:00
12968,135.95,1,73,2011-08-19 15:44:00,2011-08-19 15:44:00
17583,135.95,1,55,2010-05-28 14:24:00,2010-05-28 14:24:00
14889,135.9,1,90,2011-01-07 15:19:00,2011-01-07 15:19:00
15419,135.86,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00
16114,135.75,1,43,2011-06-22 10:13:00,2011-06-22 10:13:00
14391,135.6,1,168,2010-05-12 09:42:00,2010-05-12 09:42:00
13076,135.4,1,44,2010-09-08 10:27:00,2010-09-08 10:27:00
16665,135.4,1,59,2010-12-12 14:03:00,2010-12-12 14:03:00
14588,135.39,1,62,2010-05-10 15:08:00,2010-05-10 15:08:00
13144,135.35,2,29,2010-10-04 14:14:00,2011-01-11 11:15:00
17972,135.19,1,36,2011-04-12 12:16:00,2011-04-12 12:16:00
13702,135.18,1,74,2010-09-20 11:40:00,2010-09-20 11:40:00
17960,135.08,3,60,2010-03-08 12:22:00,2011-06-21 14:15:00
17199,135.04,1,232,2010-05-06 13:53:00,2010-05-06 13:53:00
13364,134.96,1,71,2011-09-29 18:13:00,2011-09-29 18:13:00
13119,134.9,1,110,2010-02-09 08:38:00,2010-02-09 08:38:00
16055,134.8,1,22,2011-05-03 09:26:00,2011-05-03 09:26:00
14340,134.7,1,58,2011-05-05 09:44:00,2011-05-05 09:44:00
14174,134.46,1,94,2011-11-06 13:17:00,2011-11-06 13:17:00
15926,134.44,1,155,2010-06-15 15:23:00,2010-06-15 15:23:00
16486,134.36,1,24,2010-06-20 12:16:00,2010-06-20 12:16:00
14280,134.04,1,52,2011-05-27 10:37:00,2011-05-27 10:37:00
16886,134.0,1,48,2010-09-09 15:08:00,2010-09-09 15:08:00
14349,133.5,1,86,2011-11-29 15:39:00,2011-11-29 15:39:00
17881,133.35,1,32,2011-02-08 17:16:00,2011-02-08 17:16:00
17826,133.34,1,84,2010-11-30 13:23:00,2010-11-30 13:23:00
12467,132.8,1,129,2010-10-12 15:41:00,2010-10-12 15:41:00
12964,132.24,1,56,2010-09-28 17:47:00,2010-09-28 17:47:00
12512,132.18,2,96,2011-10-04 14:53:00,2011-10-04 14:55:00
14438,131.9,1,82,2011-02-06 14:56:00,2011-02-06 14:56:00
17565,131.83,1,67,2010-05-02 11:54:00,2010-05-02 11:54:00
17455,131.7,1,66,2011-05-20 12:31:00,2011-05-20 12:31:00
14795,131.45,1,17,2011-06-26 13:04:00,2011-06-26 13:04:00
14378,131.25,1,57,2010-03-28 12:22:00,2010-03-28 12:22:00
15409,131.25,1,59,2009-12-18 15:35:00,2009-12-18 15:35:00
17225,131.15,1,36,2010-05-07 11:38:00,2010-05-07 11:38:00
16865,130.95,1,157,2010-11-03 11:34:00,2010-11-03 11:34:00
15844,130.74,1,134,2011-10-24 15:19:00,2011-10-24 15:19:00
17240,130.6,1,108,2010-04-22 15:44:00,2010-04-22 15:44:00
16410,130.32,1,348,2009-12-05 14:51:00,2009-12-05 14:51:00
16288,129.85,1,19,2010-08-26 14:45:00,2010-08-26 14:45:00
15317,129.75,1,45,2010-01-31 15:55:00,2010-01-31 15:55:00
17762,129.75,1,129,2010-09-09 17:40:00,2010-09-09 17:40:00
14865,129.72,4,300,2009-12-01 16:05:00,2011-12-02 16:25:00
17847,129.69,2,29,2010-03-04 12:57:00,2010-07-12 10:00:00
14999,129.48,1,88,2010-04-26 10:47:00,2010-04-26 10:47:00
12555,129.23,1,1,2010-01-26 16:26:00,2010-01-26 16:26:00
13071,129.22,1,30,2010-04-06 13:37:00,2010-04-06 13:37:00
17056,128.6,1,26,2009-12-01 12:55:00,2009-12-01 12:55:00
16828,128.5,2,59,2011-08-19 13:24:00,2011-09-07 15:10:00
17089,128.45,1,35,2010-11-18 15:33:00,2010-11-18 15:33:00
16251,128.31,1,44,2010-07-15 14:55:00,2010-07-15 14:55:00
15892,128.2,1,46,2010-02-08 16:23:00,2010-02-08 16:23:00
17297,128.18,1,65,2011-11-22 14:43:00,2011-11-22 14:43:00
13666,127.9,5,54,2009-12-04 10:48:00,2011-10-10 15:39:00
13053,127.65,1,47,2010-03-28 11:28:00,2010-03-28 11:28:00
13586,127.28,1,38,2010-06-16 13:47:00,2010-06-16 13:47:00
15578,127.1,1,52,2011-06-30 13:03:00,2011-06-30 13:03:00
16973,127.0,1,60,2010-11-18 13:56:00,2010-11-18 13:56:00
14751,126.45,2,65,2009-12-13 14:08:00,2010-01-24 13:37:00
15463,126.14,1,106,2011-11-10 12:57:00,2011-11-10 12:57:00
16294,126.05,1,54,2010-08-20 12:01:00,2010-08-20 12:01:00
13794,126.03,1,63,2010-06-11 12:30:00,2010-06-11 12:30:00
17657,126.0,1,60,2010-10-05 14:52:00,2010-10-05 14:52:00
12814,125.92,1,49,2011-08-30 12:11:00,2011-08-30 12:11:00
13522,125.8,1,44,2011-11-09 15:11:00,2011-11-09 15:11:00
16925,125.65,1,123,2010-06-17 15:03:00,2010-06-17 15:03:00
15017,125.58,1,63,2011-11-06 10:33:00,2011-11-06 10:33:00
15731,125.3,1,122,2010-06-04 10:10:00,2010-06-04 10:10:00
13912,124.95,1,29,2010-10-12 08:43:00,2010-10-12 08:43:00
17148,124.88,1,82,2011-10-19 09:59:00,2011-10-19 09:59:00
17818,124.78,1,86,2009-12-02 11:34:00,2009-12-02 11:34:00
13312,124.75,1,41,2010-09-14 14:36:00,2010-09-14 14:36:00
16849,124.57,1,33,2011-06-06 09:16:00,2011-06-06 09:16:00
17316,124.45,1,44,2010-10-15 14:35:00,2010-10-15 14:35:00
12773,124.25,1,109,2010-05-24 17:30:00,2010-05-24 17:30:00
18000,124.25,1,109,2010-05-24 17:34:00,2010-05-24 17:34:00
15779,124.08,2,20,2010-06-25 15:55:00,2010-09-02 16:40:00
13968,123.66,1,174,2010-10-12 13:22:00,2010-10-12 13:22:00
14187,123.5,1,50,2010-08-23 12:06:00,2010-08-23 12:06:00
16397,123.13,1,43,2010-03-21 15:36:00,2010-03-21 15:36:00
13876,122.7,1,36,2011-10-07 10:22:00,2011-10-07 10:22:00
13638,122.64,1,93,2011-11-24 10:38:00,2011-11-24 10:38:00
12969,122.45,1,55,2010-04-16 10:50:00,2010-04-16 10:50:00
13084,122.4,1,144,2010-08-05 08:49:00,2010-08-05 08:49:00
16073,122.4,1,48,2011-02-15 15:41:00,2011-02-15 15:41:00
13244,121.74,1,38,2011-09-08 11:46:00,2011-09-08 11:46:00
13182,121.18,1,201,2011-10-25 13:46:00,2011-10-25 13:46:00
15049,121.17,1,63,2011-03-11 12:13:00,2011-03-11 12:13:00
17260,120.95,1,23,2010-10-24 13:21:00,2010-10-24 13:21:00
17446,120.9,2,198,2011-02-02 14:40:00,2011-06-16 10:42:00
14884,120.6,1,72,2010-02-08 12:56:00,2010-02-08 12:56:00
14165,120.44,1,53,2011-03-09 12:39:00,2011-03-09 12:39:00
14444,120.44,1,172,2010-09-09 18:56:00,2010-09-09 18:56:00
17543,120.05,1,62,2010-06-08 12:41:00,2010-06-08 12:41:00
18015,120.03,1,157,2011-12-05 14:49:00,2011-12-05 14:49:00
14259,120.0,1,68,2011-07-21 10:44:00,2011-07-21 10:44:00
14453,119.93,1,49,2011-06-02 14:15:00,2011-06-02 14:15:00
15161,119.92,1,144,2010-11-16 16:08:00,2010-11-16 16:08:00
17541,119.86,1,44,2010-07-18 11:36:00,2010-07-18 11:36:00
17177,119.5,1,40,2010-07-22 14:53:00,2010-07-22 14:53:00
15843,118.95,1,27,2011-02-09 10:19:00,2011-02-09 10:19:00
17280,118.86,1,74,2010-09-27 16:46:00,2010-09-27 16:46:00
17079,118.8,1,24,2011-09-22 15:34:00,2011-09-22 15:34:00
14155,118.75,1,25,2011-03-18 14:13:00,2011-03-18 14:13:00
14076,118.67,1,79,2011-08-02 15:19:00,2011-08-02 15:19:00
12929,117.85,1,37,2011-02-01 12:08:00,2011-02-01 12:08:00
16291,117.72,1,1,2010-01-26 16:26:00,2010-01-26 16:26:00
17654,117.55,1,41,2011-03-07 13:17:00,2011-03-07 13:17:00
16959,117.35,1,49,2011-09-13 15:03:00,2011-09-13 15:03:00
14726,116.5,1,82,2010-02-23 12:35:00,2010-02-23 12:35:00
17117,116.2,1,68,2011-02-24 13:54:00,2011-02-24 13:54:00
14874,116.18,1,148,2010-06-22 14:58:00,2010-06-22 14:58:00
14143,115.8,1,30,2011-07-29 09:48:00,2011-07-29 09:48:00
16068,115.73,1,48,2010-04-25 11:52:00,2010-04-25 11:52:00
18027,115.31,1,78,2011-09-02 10:38:00,2011-09-02 10:38:00
18012,115.3,1,63,2009-12-16 13:16:00,2009-12-16 13:16:00
17401,114.85,1,34,2010-06-16 16:54:00,2010-06-16 16:54:00
15905,114.69,1,82,2010-06-14 16:00:00,2010-06-14 16:00:00
17933,114.69,1,63,2010-03-17 15:11:00,2010-03-17 15:11:00
13188,114.6,1,25,2011-11-28 15:28:00,2011-11-28 15:28:00
14632,114.56,1,96,2011-03-22 08:49:00,2011-03-22 08:49:00
16247,114.56,1,182,2011-06-22 14:23:00,2011-06-22 14:23:00
14652,114.18,1,53,2011-09-23 14:21:00,2011-09-23 14:21:00
12938,114.14,1,140,2011-11-14 11:21:00,2011-11-14 11:21:00
14582,114.11,1,73,2011-10-30 11:56:00,2011-10-30 11:56:00
17275,114.1,1,71,2010-11-21 13:26:00,2010-11-21 13:26:00
15056,113.65,1,69,2010-07-07 15:58:00,2010-07-07 15:58:00
14457,113.64,1,88,2011-02-02 09:39:00,2011-02-02 09:39:00
18105,113.48,1,46,2011-11-02 12:04:00,2011-11-02 12:04:00
16821,113.35,1,13,2010-11-23 10:04:00,2010-11-23 10:04:00
17784,112.86,1,72,2010-06-07 16:08:00,2010-06-07 16:08:00
18148,112.85,1,63,2010-03-03 11:40:00,2010-03-03 11:40:00
14689,112.8,1,76,2011-05-15 11:22:00,2011-05-15 11:22:00
16697,112.75,1,27,2011-04-12 17:12:00,2011-04-12 17:12:00
18129,112.55,1,48,2011-04-10 14:16:00,2011-04-10 14:16:00
13241,112.53,1,46,2010-10-24 11:17:00,2010-10-24 11:17:00
15899,112.5,1,78,2010-12-06 10:36:00,2010-12-06 10:36:00
15610,112.46,1,66,2011-10-19 10:36:00,2011-10-19 10:36:00
13620,112.34,1,74,2010-06-29 15:02:00,2010-06-29 15:02:00
17816,112.32,6,96,2009-12-15 15:27:00,2011-11-03 11:34:00
17900,112.2,2,73,2011-06-02 14:28:00,2011-06-02 14:38:00
12756,112.08,1,144,2011-09-14 09:31:00,2011-09-14 09:31:00
13193,112.08,1,46,2011-10-09 14:30:00,2011-10-09 14:30:00
14750,112.03,1,65,2009-12-03 17:57:00,2009-12-03 17:57:00
17957,111.68,1,287,2011-10-04 14:58:00,2011-10-04 14:58:00
14668,111.63,1,49,2010-09-20 15:03:00,2010-09-20 15:03:00
17304,111.5,1,73,2010-06-23 16:23:00,2010-06-23 16:23:00
17887,111.35,1,30,2011-08-02 17:29:00,2011-08-02 17:29:00
15352,111.15,1,40,2010-06-09 11:28:00,2010-06-09 11:28:00
17208,111.15,1,101,2010-11-09 12:50:00,2010-11-09 12:50:00
18120,111.15,1,31,2011-05-09 13:45:00,2011-05-09 13:45:00
14464,111.0,2,62,2010-03-22 15:20:00,2010-05-20 18:00:00
12692,110.95,1,36,2010-03-12 14:02:00,2010-03-12 14:02:00
14509,110.95,1,38,2010-06-23 13:21:00,2010-06-23 13:21:00
15537,110.92,1,29,2011-06-29 13:10:00,2011-06-29 13:10:00
15853,110.8,1,135,2011-10-19 10:38:00,2011-10-19 10:38:00
18256,110.7,1,180,2010-11-17 08:53:00,2010-11-17 08:53:00
14787,110.65,1,59,2010-08-25 14:38:00,2010-08-25 14:38:00
16963,110.55,1,35,2011-06-05 13:48:00,2011-06-05 13:48:00
14641,110.46,1,90,2011-11-18 10:42:00,2011-11-18 10:42:00
17836,110.21,1,88,2011-10-23 16:13:00,2011-10-23 16:13:00
17909,110.05,1,35,2009-12-02 13:10:00,2009-12-02 13:10:00
15851,109.73,1,67,2010-07-01 12:34:00,2010-07-01 12:34:00
14033,109.44,1,576,2010-06-02 15:10:00,2010-06-02 15:10:00
16363,109.36,1,52,2011-10-17 14:14:00,2011-10-17 14:14:00
16064,109.31,1,55,2009-12-14 16:11:00,2009-12-14 16:11:00
16664,109.2,1,24,2010-05-19 17:11:00,2010-05-19 17:11:00
14721,109.07,1,57,2010-11-25 13:08:00,2010-11-25 13:08:00
14345,108.98,1,50,2011-11-01 09:51:00,2011-11-01 09:51:00
13170,108.81,1,141,2011-11-13 12:19:00,2011-11-13 12:19:00
15875,108.52,1,74,2010-03-03 16:51:00,2010-03-03 16:51:00
16106,108.38,1,74,2011-10-05 10:37:00,2011-10-05 10:37:00
14374,108.0,1,20,2010-06-16 14:25:00,2010-06-16 14:25:00
14661,107.95,1,35,2011-11-13 11:51:00,2011-11-13 11:51:00
13580,107.75,1,45,2010-10-29 15:01:00,2010-10-29 15:01:00
14943,107.62,1,46,2010-02-14 16:04:00,2010-02-14 16:04:00
15395,107.45,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00
16301,107.33,1,41,2009-12-03 10:20:00,2009-12-03 10:20:00
15328,107.24,1,88,2010-10-28 09:05:00,2010-10-28 09:05:00
17893,107.21,1,149,2011-04-28 13:50:00,2011-04-28 13:50:00
16047,107.14,1,1,2010-01-26 16:34:00,2010-01-26 16:34:00
15846,107.01,1,79,2010-11-19 14:40:00,2010-11-19 14:40:00
16630,106.8,1,72,2010-10-28 14:30:00,2010-10-28 14:30:00
16082,106.75,1,39,2010-02-07 15:16:00,2010-02-07 15:16:00
14637,106.68,1,100,2010-01-31 15:52:00,2010-01-31 15:52:00
15168,106.56,1,52,2011-11-14 11:26:00,2011-11-14 11:26:00
15927,106.54,1,66,2010-03-02 13:25:00,2010-03-02 13:25:00
17791,106.1,1,46,2011-11-10 12:09:00,2011-11-10 12:09:00
16581,105.84,1,134,2011-06-10 10:05:00,2011-06-10 10:05:00
18103,105.8,1,23,2010-06-08 13:36:00,2010-06-08 13:36:00
15642,105.78,1,270,2009-12-10 11:51:00,2009-12-10 11:51:00
14579,105.56,1,56,2010-10-03 14:36:00,2010-10-03 14:36:00
15340,105.5,1,76,2010-05-27 10:27:00,2010-05-27 10:27:00
14027,104.82,1,62,2011-10-10 09:01:00,2011-10-10 09:01:00
17328,104.7,1,86,2010-02-04 17:11:00,2010-02-04 17:11:00
16547,104.26,1,108,2010-06-11 13:02:00,2010-06-11 13:02:00
16375,104.0,2,74,2010-08-26 14:12:00,2010-08-26 14:25:00
